age,metric,group
adult,14860.501020491836,treatment_before
adult,16176.466593039497,treatment_before
adult,17277.23938024068,control_before
adult,16095.47712821174,treatment_before
adult,12609.843114905027,treatment_before
adult,15951.33538469205,treatment_before
adult,15623.024229694884,control_before
adult,16371.650122584562,control_before
adult,14041.531674815591,control_before
adult,11695.286510125472,control_before
adult,16144.270761450483,treatment_before
adult,14634.500490368784,treatment_before
adult,14053.824081919041,control_before
adult,14073.159874038158,control_before
adult,16334.282637029313,treatment_before
adult,12757.719807799725,control_before
adult,12088.104419971387,control_before
adult,16773.1626294342,treatment_before
adult,11267.019486781872,control_before
adult,13621.0924529316,control_before
adult,14506.88256345586,control_before
adult,13685.64764819731,control_before
adult,13034.179332529784,control_before
adult,15508.633903590968,treatment_before
adult,14815.247672125997,treatment_before
adult,14331.807456361317,treatment_before
adult,12221.100144302254,control_before
adult,12781.048882054258,control_before
adult,17089.841603227618,control_before
adult,15318.64801209463,treatment_before
adult,14408.914987090098,control_before
adult,15739.5913956735,control_before
adult,15709.993010102002,control_before
adult,11072.487666191231,treatment_before
adult,12563.108353083424,control_before
adult,16924.52899404648,control_before
adult,13068.57480796147,control_before
adult,15634.094245404278,treatment_before
adult,15475.404775608946,treatment_before
adult,13479.694164874123,treatment_before
adult,13908.853782935374,treatment_before
adult,15498.473527615404,treatment_before
adult,14581.112161933172,treatment_before
adult,11204.879695318565,control_before
adult,11795.017572140197,treatment_before
adult,15394.86880727542,treatment_before
adult,14922.429086092954,treatment_before
adult,16680.947913047017,treatment_before
adult,16828.648913517718,control_before
adult,14347.974403332739,control_before
adult,19309.581863231586,treatment_before
adult,14591.444256001638,control_before
adult,14592.885480350938,treatment_before
adult,14074.017392947177,treatment_before
adult,14283.676089519273,control_before
adult,12255.104952197962,control_before
adult,15782.830854700913,treatment_before
adult,16296.487954399683,treatment_before
adult,13200.199286009736,treatment_before
adult,13395.807613700481,control_before
adult,14317.159001250093,control_before
adult,13044.085308369118,treatment_before
adult,13333.497556018945,treatment_before
adult,17493.80062543364,treatment_before
adult,17592.961476639553,control_before
adult,16666.088067351426,treatment_before
adult,13168.407959113161,treatment_before
adult,13252.057302418774,control_before
adult,14455.587091482332,control_before
adult,15557.135326399983,control_before
adult,17146.811953314387,treatment_before
adult,16472.750982442976,treatment_before
adult,18214.758937395483,control_before
adult,15919.903886787082,treatment_before
adult,15827.276918142265,control_before
adult,14586.54557199668,control_before
adult,13576.37777267292,treatment_before
adult,15476.477292816353,control_before
adult,13654.922862555197,treatment_before
adult,14046.102834322548,control_before
adult,18551.099057885167,control_before
adult,16054.704149108684,treatment_before
adult,15545.88091200219,treatment_before
adult,12818.019959285277,treatment_before
adult,12070.504228617792,treatment_before
adult,14737.630583269334,control_before
adult,14364.64830298574,treatment_before
adult,14615.90387450432,treatment_before
adult,14390.203182318102,treatment_before
adult,14783.209696388798,control_before
adult,13001.704751648736,treatment_before
adult,13874.768066143713,control_before
adult,17021.671001355317,treatment_before
adult,12585.343356296078,control_before
adult,13185.525695751394,control_before
adult,15229.392772663477,treatment_before
adult,14873.206274074366,treatment_before
adult,15004.9270132427,treatment_before
adult,12399.869587140203,control_before
adult,18246.577775437323,control_before
adult,15799.943876892232,treatment_before
adult,17556.822933614025,treatment_before
adult,18174.978761017443,control_before
adult,13120.167921730395,control_before
adult,16303.03746675784,treatment_before
adult,14828.27780023741,treatment_before
adult,16961.787664092524,control_before
adult,13256.94576240589,control_before
adult,17183.009843564214,treatment_before
adult,15908.275481184364,treatment_before
adult,11142.711389457352,control_before
adult,16410.214760379527,treatment_before
adult,16104.635076807139,control_before
adult,15074.120852674132,treatment_before
adult,15699.933463687898,control_before
adult,15322.807013546293,treatment_before
adult,14689.289385872955,control_before
adult,13046.972148180817,control_before
adult,15465.040133336743,treatment_before
adult,17166.848892870286,control_before
adult,13627.211686068462,treatment_before
adult,17728.070393280937,control_before
adult,17308.88504611164,treatment_before
adult,14688.551251888965,control_before
adult,12839.953375217872,control_before
adult,13945.547789033753,treatment_before
adult,17167.377749975472,control_before
adult,12543.343375402605,control_before
adult,19028.66037273736,treatment_before
adult,17628.271437835043,treatment_before
adult,18272.178762913158,treatment_before
adult,15289.581588930796,treatment_before
adult,14616.12871649716,treatment_before
adult,13345.350288178448,treatment_before
adult,14525.723192124422,control_before
adult,14334.880343216788,treatment_before
adult,12341.297892003311,treatment_before
adult,16370.704147564938,control_before
adult,14696.812276263632,control_before
adult,13878.161005558906,treatment_before
adult,15820.069827273774,control_before
adult,14844.34520191611,control_before
adult,15804.245865116724,control_before
adult,13112.5823805294,treatment_before
adult,13173.933721250714,control_before
adult,15836.778055200048,treatment_before
adult,14683.697745361458,treatment_before
adult,12125.645900181868,control_before
adult,18173.327985943062,treatment_before
adult,12825.233243808836,treatment_before
adult,14982.581082046028,control_before
adult,15888.996705499256,control_before
adult,15359.277005939548,control_before
adult,15967.012174593456,control_before
adult,16079.85599139821,control_before
adult,16487.521615986378,treatment_before
adult,16690.322326621066,treatment_before
adult,15011.518846903264,treatment_before
adult,15660.363567448514,control_before
adult,15566.270692516544,control_before
adult,14460.82486388014,control_before
adult,13788.260913540336,control_before
adult,11149.18577057865,treatment_before
adult,20198.61894420895,treatment_before
adult,13117.812006889648,treatment_before
adult,17533.351950750985,treatment_before
adult,14238.890097761365,treatment_before
adult,15419.385602015527,treatment_before
adult,14810.246674668042,control_before
adult,15254.132101642192,treatment_before
adult,11880.920662213857,treatment_before
adult,17345.705509188843,control_before
adult,18211.557970419617,control_before
adult,15208.477387415165,control_before
adult,13546.426488965792,control_before
adult,14857.835342606122,treatment_before
adult,12337.449323366109,treatment_before
adult,11675.203269680826,control_before
adult,13859.668302362483,control_before
adult,14606.786007110102,treatment_before
adult,15940.759838776969,control_before
adult,14226.558478046625,treatment_before
adult,13041.864337585592,control_before
adult,13337.249861771981,treatment_before
adult,13008.689852716983,treatment_before
adult,13602.180998171005,treatment_before
adult,13796.49552909843,treatment_before
adult,13397.657355908254,control_before
adult,16865.333893628092,control_before
adult,14120.85494477865,treatment_before
adult,21588.690018937767,treatment_before
adult,13954.283869751522,treatment_before
adult,14454.759325488489,control_before
adult,12677.19430733168,treatment_before
adult,14467.12580545903,treatment_before
adult,19240.249495358643,treatment_before
adult,16659.589838467968,treatment_before
adult,15472.61981534974,treatment_before
adult,16464.24320834973,treatment_before
adult,15505.71911119367,control_before
adult,16325.839165010597,treatment_before
adult,15988.41240506701,control_before
adult,16141.872740389827,treatment_before
adult,15792.43953895355,treatment_before
adult,17515.952968847516,control_before
adult,14754.794129266611,treatment_before
adult,11717.454249499813,control_before
adult,13545.93180599071,treatment_before
adult,14387.436126785016,treatment_before
adult,16059.350456101512,treatment_before
adult,17915.520363938325,treatment_before
adult,15761.476613878842,control_before
adult,17634.38490777348,control_before
adult,15219.595779188974,treatment_before
adult,14268.67683256453,control_before
adult,15386.293379537468,treatment_before
adult,15121.870910747602,treatment_before
adult,15516.008759527951,control_before
adult,14453.951077141397,treatment_before
adult,13870.774922655586,control_before
adult,14562.463491516743,treatment_before
adult,12991.511311052749,treatment_before
adult,14432.997575688967,control_before
adult,13072.289595109323,control_before
adult,13939.576387452511,control_before
adult,16255.915764178857,control_before
adult,18007.640555389982,control_before
adult,12862.414492094584,control_before
adult,15161.418321967187,treatment_before
