,user_id,visit_id,visit_duration
2050,43IESG,9edr2wvpw6i2naj382qs,112.0
2051,JT20JE,2cqupap3ycepkog81bsz,99.0
2052,ADT3FC,37jcn3ktfvr1mxzeosi4,80.0
2053,3BP1QC,j53ewtll53k3ne9mudzo,115.0
2054,YY2ERD,oiouvrp1a21cqn1nwrh2,126.0
2055,XXIIO7,vp6ld3e0xr0vij089srw,91.0
2056,V3JEJZ,31xlteqm7fitgbtmgdkz,45.0
2057,MPDA97,0ia75lk8cm91ng0y6jlw,100.0
2058,TU34JV,ofi9gv5sk8ic7vshp1dc,74.0
2059,JCADPM,7pzkm444jxkp814feofn,127.0
2060,F9YWFK,twvhg18dtm3ng4p88fsi,105.0
2061,JSJRF7,zqez6li7cglv785s4q0h,117.0
2062,VRRNPM,wn8oeozg72x38nfi5x56,153.0
2063,ZCHH8Z,se7w6sy1wmy0hsajri9q,103.0
2064,G0JBF9,v07wfjr4w8w4s17jo3ae,122.0
2065,T7BNHU,8coqozcvagynqu6kw941,104.0
2066,4RYRD3,axyq6zy0885lf41uzp9i,79.0
2067,ZOMS4G,028wjc4zypr0xdrnr295,48.0
2068,I1VD88,2mjn4iq0zfndasdvyljy,69.0
2069,3697N6,qnqu8xmsw7i0d98vqige,114.0
2070,BHP37Y,kr5i1g1tlps8akc0qjn1,47.0
2071,LUGVSG,9wq1n9oth73kiaaiifjz,118.0
2072,RLFTUN,kl49sdt8yseqkj2lnat6,106.0
2073,CSG6DM,rtoklh2m4qclgnojj5ei,115.0
2074,N5KIPZ,cyt6uymd8jlqpfb4a7hc,77.0
2075,D5VIYT,a8ebz97g7rw02r7i02ou,90.0
2076,767DA2,yt5lxs0tocpfu0v2wjn7,95.0
2077,JDL3SK,5xvd5minlh2zgd1lu7od,82.0
2078,9WL2IY,q0f87qyzz8louvg7ygg3,121.0
2079,TIZ4C5,lu4gs9z56bksr6tao8mv,117.0
2080,GQWYM9,cgqgpe53sve3v4rn377s,105.0
2081,MLKI9H,8b0r5dmhcj0oykps1h9w,110.0
2082,S3HOAP,8zczrjpp9hulp641x68a,108.0
2083,6N2A37,di87ly50bibsm47s924p,91.0
2084,BWD3UV,al3ci9ipz9ldq76jocjh,87.0
2085,EZHBN7,t0tyh5k3lmqqrzluporf,82.0
2086,5UYBM6,06gamm18r984rj5r1n8n,113.0
2087,2RAZUI,pv5hys5kgsbtmtg88wnj,97.0
2088,3YP36B,e5zd6mfaylh6ctocs5gx,137.0
2089,RS9DQV,dqn9vp2dkzbfetfwnt63,55.0
2090,X1CE6J,z072sq8aadwbz8loa4wj,122.0
2091,4YFKP1,fzakuerchzah7l4innf3,59.0
2092,NNCXZW,b2i0uhdevyo4a8jrzxpn,119.0
2093,R7LQ1G,vi9zrq0bo5cj3xllmmdy,99.0
2094,CJS89X,hhak6zuu93joo2ww4bkc,73.0
2095,LQNQRB,ndwwrpxo03150qhu7u0x,90.0
2096,151EM1,yvodcfrfnel996zzk92t,89.0
2097,A5W3RI,y1pc92zjh1kuhaeeuev9,164.0
2098,4KSL08,vpoqum06hzgx2p18eg19,116.0
2099,929L7K,66t7l27y72stobq0da9f,128.0
2100,8JOUKR,dtvvudpk2q5nfqkuh4kw,94.0
2101,L4YGNA,qr158njzpaevyt8lmya1,130.0
2102,PTEUFS,3q2ir4v6rimcsgju2nyx,68.0
2103,D0VNXC,00gguo6jtreabuoqv6v2,120.0
2104,6EYWQZ,1rqxzb5cyjn3qtfqsvq9,136.0
2105,RT4HS7,jo8bai40cdbeq5o4y937,71.0
2106,NYN1SI,e8xvoq63298n6z6qvlnu,100.0
2107,W33HT8,basxosjrh0btofcsrrs8,105.0
2108,VHEF4A,cjzv49p9g2ppkrpbihup,120.0
2109,MXQO5Z,rm61dfirvz8vet0kwmrs,110.0
2110,8NTZL7,gct4cas5kt56uk5z898v,151.0
2111,P48UV6,zrwcapqj3dboypnwooo0,76.0
2112,O38ZAE,5ealq482y41yttc4c4gr,93.0
2113,F92G2S,r9mmjfx0fh2pxnkk1mgj,88.0
2114,3OA1GN,qsl0659bkscxe4mvb79u,60.0
2115,5OYZ1C,gbkb7yay0ha90eq1xidb,91.0
2116,DP958Y,heo9cu9bsde2q7x7cee0,91.0
2117,E7ZVRC,3y53d1i8pggtp1edxlbv,123.0
2118,FMEY7N,cso9yfa86rwajlkgtabl,68.0
2119,BCHVLF,zj0lecfw68d6y06ldlb1,74.0
2120,YXHK9P,i9geu0jftgiprf1nruna,135.0
2121,IA4GS6,qltsnnz2cd840id1ojik,104.0
2122,OEGYMC,vvfy7eiblgmabjgaxyzb,76.0
2123,K0812Q,ah8ahz1ots4fkatq6v3r,120.0
2124,G78J2P,687kzsexv7d8smtf57n3,112.0
2125,0DQ414,8av0jg6q67e6zbfalkjm,127.0
2126,114CKU,3shz7ivl82j8a6md9nj2,121.0
2127,L83AOL,yjj4qv48qy8b7prj9443,145.0
2128,52A4V0,6x7r1636yqzk1l8nd8cr,72.0
2129,S3YHWT,jmajluhdy0efsliwke1u,109.0
2130,T7DMKA,v6tayh3446z65j5g4nbm,105.0
2131,0P53Y7,53c17v4be87qs1wkh6wm,121.0
2132,H7286I,ccjtqwjr18rb4e5jp97l,97.0
2133,9Y0AQV,379nc36yalme8uyzugzn,99.0
2134,WXW610,x17ciig7qryjpx447fbw,92.0
2135,0QISQ1,m6pqhipk5xkl5sg06gio,91.0
2136,ZBRZ0L,w1cg6mresg1lj8jq9d0m,82.0
2137,G0JBF9,drub3zgl9i6t0aris5tl,104.0
2138,T5HQIK,m9jrdyyt8b98kc68ttmj,84.0
2139,W82QC3,9rngjqynlwjud082rh2b,101.0
2140,D82FVE,bn2w5tnv5qfs2ongqk50,108.0
2141,3DNYWQ,pgt9xbm1hx13nzfo24ji,127.0
2142,HLN5EL,3ewjenag6ksa7punzmg7,76.0
2143,1J9I76,al63wx1mhl7yj7hmf0y2,120.0
2144,GXD8S3,n3eszbawzsjzjuqpu9kf,97.0
2145,5ZK8U2,6kat0kd0k3jmfquax4p3,73.0
2146,AR7YE3,2pfz9vq0r94kmpp6ey9c,67.0
2147,GOTM3A,tsnqjg1rwln8jlujy8sz,110.0
2148,FZ19C9,rvbzeikmqe4mzdinmv0c,91.0
2149,3OMXSJ,wh3gisrq8t50faqgs61n,89.0
2150,3CJRN8,sxv1t3rng1b6y0ruk9q9,93.0
2151,PRJ4YI,upofmp939zsf1x758qi4,129.0
2152,7TQXTG,lkz5pa1vqdfo2tlogfwd,112.0
2153,O66FF8,jk5djy0i8lsfr6ufecqj,111.0
2154,PB83WE,qfj5evxv0d9yjh4gfbxn,117.0
2155,NIMR7H,uvbldabwuw1d7zltn9jw,122.0
2156,FJ197X,6ytf0nwx65k9nc2wushd,97.0
2157,YFO1BP,928lbam6e16imj7leci4,75.0
2158,JTU1DC,ufqrfr45nf6mre6zmri2,120.0
2159,ZE8M9Q,ptfdrzak45elerwe7ykw,123.0
2160,AI1MQL,2eo969l02xmuzj958lmp,141.0
2161,9XO7AB,vxzcehx75601w7m1aej8,115.0
2162,CFR4ND,tw8kgy9amnpp7z10c9w4,102.0
2163,TBNAOZ,y77ceoptghuqedtpqisg,124.0
2164,A3A1LP,6zy3eqces9nr5rzccqy2,67.0
2165,TLJO3E,3j7e10a3rrbldzj42bn9,85.0
2166,9BDF0N,r9ehapkvw3v0e6ap0bzr,75.0
2167,3HDC7O,t6r2kxp3qydv086rn1i4,48.0
2168,GSTFSD,be85flmzrw8v3q41a1z2,113.0
2169,RVJN80,q4el1jyt1wgb5tyizwgc,79.0
2170,F60113,eq0fhvxo4hrvb5q60nwq,75.0
2171,DQMYNL,tusic4c9ngv1kte7chj9,112.0
2172,5P9D8V,16b7nd8mwd9c1bjek0oh,78.0
2173,VJDS3J,k5hfzrkuhtov9o63gxhc,115.0
2174,18AD4H,098o8j2vowgyb1syh709,115.0
2175,Q2BKPG,zbb5gm58xkywhsqrf768,110.0
2176,6HRY0O,5tg6fz1iw2ii3fnpjvww,54.0
2177,3K27GQ,ankdeguoar12g8wqca7b,90.0
2178,EMPJH3,n61kjbznukqlzsgm63qv,95.0
2179,HFYD47,7xut0rd1n8zeqmfsm978,62.0
2180,HM61PH,0517rz1b1rr1qlhyae5c,121.0
2181,6KA34A,hxuthbb1y5i4wnfdjafk,140.0
2182,CGPSXM,a412xx0jel17icx6dl1n,85.0
2183,HGHESX,zhyspb99rphy8dx4bcov,88.0
2184,PPGQE0,bcgmabn73gi9l0tceaw2,153.0
2185,767DA2,xzavjw3hbm8wubdx58sk,90.0
2186,V1NFSF,kbrfgvrkubfbkhupjvzp,133.0
2187,GDCCRD,c533uuhgyafox2rhk8uy,109.0
2188,GOLEUL,om5wout87he2tzsm1yin,103.0
2189,5PRQBM,e6mq4xkc4dbp6kti1yx7,140.0
2190,X21X8R,6n5r3sf2lz15vhp6z40j,100.0
2191,35CN13,e97pkdngm4i2pg9suj2c,141.0
2192,9IXZKY,csalu9cp0ty1m0wzicir,127.0
2193,EZHBN7,b3a9bd3n7u1wcawu1kai,90.0
2194,ERAV38,yw0jdpon5otuc2or5iqa,95.0
2195,XUTAC9,v2v4es5vydx0x7bdb7rx,60.0
2196,QJ72Z7,3dabdv74g6jhhm0lw0or,105.0
2197,HGHESX,pf5v0876d4kjb9odg9se,81.0
2198,2J1PHF,byyitrzrs0doow3daz5d,77.0
2199,TPNPNS,5svnibgly2nt0il8p7wy,48.0
2200,E6USNU,8u10lxwgamnsicb7knot,95.0
2201,4ENUCD,8tjrr3hbauyqahz097c9,131.0
2202,JRHAHE,8jlntq5dg3hm1qrwux1b,116.0
2203,T47LOV,jaf1lb7d7gg5emduu0uj,121.0
2204,QJBEB6,4a9pyowhqo3i4ha3vl0p,130.0
2205,WQSAPO,dd84rcj8pl0hu62hz1b5,92.0
2206,GGUIPP,3lzhgslftbjhe46vz59j,106.0
2207,RXU6IR,0v587gc8m5icfkipx40c,100.0
2208,KAD84A,rb0dn8m71vht4jsuh4l5,126.0
2209,0KNY91,n5fwbku7r4hi3yo0vi9x,125.0
2210,OUFK5V,iyakbhusx7t70gzilti4,99.0
2211,5OYG7V,hvkbavedh6b4wn15bith,95.0
2212,RSDJR1,xsj3pp5n1kotnnuhjyne,65.0
2213,D82QIM,a8zo6e86004xz53k0rbq,92.0
2214,IA678H,6e2uj5457fqrjen3103a,88.0
2215,V79T5O,gu7liyyk8xbcqcbvro9c,53.0
2216,RGBHVW,w4qr4ds3nrt1shc1kq8p,126.0
2217,KROQ6J,rmbp5t3asu835sswyq8q,92.0
2218,RKEPZ7,rixp31hx5a1iug7bytqw,133.0
2219,YVR4BM,uvb8fxfw07zyjw9hditd,77.0
2220,YVR4BM,5pdgaemutmx572wgv4cu,84.0
2221,5UCQGL,den3vglh9pcrwmudj4xj,115.0
2222,JKEEPW,8yehiux9edhv5ehy4quk,108.0
2223,B5NVDB,aq0yb2lzpbr2nj9pdx2c,81.0
2224,HLP1Y7,1yunstopss5dl3ar7wtv,96.0
2225,OQVG7E,qr2gmhm7s4da2je634bc,118.0
2226,70D4VN,joup0flp18j740vfkq8c,104.0
2227,09FSVO,bne7qqi4vykn5gdz4oad,85.0
2228,GY0800,1fehetgbu2fkfglrrz9i,117.0
2229,NVWY6Z,5hx2mm0l4abmwx2ed4n7,90.0
2230,88HFFC,zfctpkbssef4bt6581in,108.0
2231,YNG27Z,x2jmmatraagdmccf9j8p,109.0
2232,X89A44,g16fb0pnjgvq50dza4yp,88.0
2233,J1BRT8,ffcksnuj5qv1o2pcyql3,32.0
2234,114CKU,0bw0yulvrfjotaqxyc82,150.0
2235,4CJ9UI,pm5vtbaka8fexafl7rxg,105.0
2236,L7HTH0,1z8pi41z7fiooe45jx93,98.0
2237,D3162A,o5i3u6iexcb5hwerz0vs,117.0
2238,OH6KW9,h0u86413ifcv5b6jw3ht,127.0
2239,DHG87R,urtehyr69bb3jrm8t56p,86.0
2240,SWE4TZ,fdsnfb8fv56fi3q11kll,136.0
2241,SY9UJ6,6jns4nbhk0ock6se16d2,88.0
2242,TYBONA,p6853j3jz1qolgjf90ls,133.0
2243,JK2MGE,a2klrwml4gmndvbd2hxq,91.0
2244,A4OQGN,5ymdpo94dyi9qo0azd6v,133.0
2245,V2V1K7,6wdm8sjk7nxcr9y654ki,87.0
2246,LMMMZ4,z56yqufm36dwcm09bkbi,90.0
2247,2L83AJ,gs9k0x771mksyisr180f,60.0
2248,ZV3QIP,ejlxspnxgt5ws5mh0aud,120.0
2249,3MV74T,lv7vx7t28hpoq9arokoy,94.0
2250,X9C28D,t7dgqlgcrgpe3zc320p7,82.0
2251,HNPNA4,9ixea7dqm9idebk0q8yp,97.0
2252,N0HSJA,ab9900pddaquj1zwrd62,90.0
2253,417I3T,d63vxep32r0flljwdoe3,153.0
2254,I1K9SL,dc4pjbdgv7k3wfh6hp80,89.0
2255,0N037Z,19e2kx9gu1714uk3xzwj,63.0
2256,2HRWN1,knizadsjfdvsh9ned9ie,86.0
2257,M0VPSD,c5a7pfikm01rom3qyh3h,133.0
2258,1XLC9H,77boeics1y8dr44w5dej,84.0
2259,P48UV6,ekndqnfrxq5kyabs7r0q,92.0
2260,HTCQW0,73unam191jxd9t2qajbq,117.0
2261,XI86GU,6zu9kwv8x2pwfgreifte,96.0
2262,6WSP9T,hk9zd9bupq9py4q9g8ty,85.0
2263,Z4UFO6,mvxepkz965orzjt0xjh7,126.0
2264,1KKG26,0gbulpn4v7fqi9456skg,88.0
2265,RXU6IR,jwb41vseh0kjiva8ib24,108.0
2266,GPEZV6,osgtubnazgxmptfx6u6c,139.0
2267,DR4FP2,urb55d8umts9dif575bc,67.0
2268,J644SH,grvmyp8tu8tussiwa5oz,123.0
2269,110C1P,p69r0xwkcaptdnnfjwor,53.0
2270,YI18EG,f9pxn25woiqnzkxw53xy,81.0
2271,VERQZT,lvurl3098zz5fdyuor8j,81.0
2272,PRJ4YI,sfzx0mws648law586rjc,113.0
2273,A857Y3,htq7xknd2hdzu10m5pv3,123.0
2274,I61WKA,h57xcmqdap8sy39gey02,103.0
2275,A5W3RI,lo9cy4jlxtnrkcgmzojl,156.0
2276,6SCLPL,ixjr7vmg97qa9m4kwn25,78.0
2277,9SEWLZ,uro83e4qypw9fkq8o3k1,96.0
2278,Y8M6XS,a77vhc9rhkjasj15xner,126.0
2279,L4KZPK,s6lpfsjst976pv37hlcr,100.0
2280,2S8IF0,f9j28cm0c2g2gl950za8,125.0
2281,6OIDJZ,gbpttq714jyg20ocwwr9,75.0
2282,A6I2ZE,k077ncevllir5k9fv27g,123.0
2283,0HZH5P,e2e8ze8dtd6ltwzqp6jh,109.0
2284,SQ3G2W,ohq6yb8w3xa5cf4m9qgb,75.0
2285,9X7JX8,u33gy38xvv7n1hqk1to5,119.0
2286,6BY33Z,64lj81mqb12ooafg4g8m,85.0
2287,GZW7HC,c3ui24qp5uj7et5z6opl,102.0
2288,J1BRT8,ij3xd5jqrizqm5my1e32,39.0
2289,JAB9E8,yzsfdpurwug6qzslsel6,126.0
2290,3EXAL8,lao2015yurn54pqztujd,87.0
2291,7U75YF,3tqh1ne36sx1io9woyek,87.0
2292,SAZFEM,ht7j9avl0z9q23ksu2m5,160.0
2293,2HO74Y,nkz9ox987kki7zvmgnb7,106.0
2294,HMN4HI,a2o14t1oau2jo6do8d4d,112.0
2295,OHJ9OZ,d3bu5f7cslxe9hgazem2,121.0
2296,M9GPPU,bgc2i0c9wbn1hspw9g2f,101.0
2297,71GDW3,rksuuspjid3r0l7effwl,38.0
2298,PF595U,n6sqeob08kmharijlrl5,108.0
2299,4713BH,4eilftx8n49e2dkpit3e,132.0
2300,AR9V88,eyaj063frrronpv68ugm,135.0
2301,EUAANV,tjjfv3ci1xun9r48z356,96.0
2302,HZL517,iwbtwk1mhair22sli3ed,86.0
2303,QVZQRX,k92ghfkqwlludlbe3fqp,75.0
2304,IW3LGG,1t3qgfquib0jd61qdqsf,123.0
2305,HM61PH,tiw4hv8idftpe8ql7vui,120.0
2306,F2GGKZ,cik8pfzyiul8rx3fqm3x,99.0
2307,0WCBBP,zpz0qqo7fh7b4j9de0xz,116.0
2308,2S8IF0,9lh7lirqhr15qmolraup,112.0
2309,RJ4OWK,uasbl59piq9sfh1y5ik0,115.0
2310,F9YWFK,v59j9yao1x5thdf2ar9g,102.0
2311,VV6QLQ,bgks59wtav95nxmru6e1,111.0
2312,8I9B6J,s7mitz41559rwnekut03,100.0
2313,OMNJPA,vf3yspptsshcmovpsco7,106.0
2314,KIIFED,c4v217rx29a5daiqoxim,55.0
2315,R2W34D,chlbq6uh8ncschyag7vj,76.0
2316,TQFLU2,v79mat7g2hn15rhusy5y,118.0
2317,8BRL40,nam2u29p2x8xtcelbuon,129.0
2318,JDUZDF,7vongqsbvrz8ptqauurp,101.0
2319,35CN13,snw9x8zrgeylinmubvd6,137.0
2320,HOSE4R,8rotcnbdmy1ozv74rwdv,94.0
2321,WY8RW1,qdvq1i3y6jhuvtfdb0n2,98.0
2322,4YFKP1,9awtuwd50tdz0chxvfcl,65.0
2323,ZGHYAT,dxwxtqcq1bqgucro3qdt,99.0
2324,5BTRM1,4g18dvspzd20nikyov6o,121.0
2325,5J011C,y2aourl4nznudazqv6yp,132.0
2326,2YBO04,ysy3onqcrlh41lw73c0g,119.0
2327,EXVNDR,3wtkrmq8lyyvb7hs8kbs,84.0
2328,F12P9L,82snwzuadkle6bpe45af,116.0
2329,NUSTGM,p8tr2hvdwg5vzmta52dj,97.0
2330,YY2ERD,49r104jy0rrdra0c6h8x,133.0
2331,8O3F9O,7j7uy6imyn2fnzrb2ptr,47.0
2332,58B942,fwkvd2bjngptuz4dd20k,90.0
2333,Q7YL6P,0800tdfd69dxzv9lgyds,87.0
2334,X21X8R,qyum3meh36h0rktkjspw,102.0
2335,6QC5FL,lpmmrnfes1q5bvr9z3h6,132.0
2336,NPZXK5,mhp2iqt08xwh9gour6q8,122.0
2337,JN6U58,1kxv183mfxy000pj1hdt,67.0
2338,TCH4R9,80qn2nme8wkng5kvpdtd,87.0
2339,KJT9OA,dig2o8imym6btsmdyqej,137.0
2340,IQ1O2T,2qk63o95vyybw9pzgdmu,101.0
2341,DMFQQP,zvpazi9ufebotg41r4vh,110.0
2342,WWPTPA,r4mkbxz3ljrdw661mdau,90.0
2343,E9QHX7,ukg4q6s7n6iutbmz0vaw,129.0
2344,8G2UOQ,k400obtby77782h6aqzd,158.0
2345,328SXU,1kvw4icdjimf7oc4r479,114.0
2346,1PN262,wknmp4zqqcn1o3vbpadn,97.0
2347,0QG06B,kuvg8dksle03tu26p3xb,138.0
2348,O9ISJ7,4muyvxlohacuv0fmnjrb,101.0
2349,BIK90H,r2lpgm4aamhpja5hxv4p,120.0
2350,CWT53C,qvytx35bgseyw9cwurbc,87.0
2351,5AT6FY,xuu9w9uccvuarptomur2,70.0
2352,YVLTJ7,obqozkbgk2ylemv66bg7,85.0
2353,UHH2MF,sbhtnmahelnvwma06fsv,73.0
2354,0OBCLC,6gsugbjhomjfj5ampgpm,83.0
2355,CGTADU,k91bis409at2n8xuelsf,65.0
2356,9BI1W2,traaawb7yzv59uyhap0x,114.0
2357,WQSAPO,f0ml746w1lrxggfkirto,120.0
2358,58B942,upy1qbd0j02nt291vewe,110.0
2359,TQN1X4,9umwiz3ov8s4zckoltfz,127.0
2360,LJAW8O,6uhqa35ywindby3fg6me,156.0
2361,XSFMW4,93st48y6id3ciwfclntz,111.0
2362,DOTU6M,3e35e4lu9b7rpexhhvla,100.0
2363,APTBOE,uo2q1uom25p6liqu0kt2,107.0
2364,0AKY8A,djes9qt50jej07w0icdc,130.0
2365,KVJD6H,r524x9om7k9owof92zxx,85.0
2366,I5QKYP,i28brwp2966f4xc3czyz,151.0
2367,I3CTYR,e9pzhiur4igpaypfdk6j,84.0
2368,EIDZ54,i0l9trzf7sapmpe5y97u,114.0
2369,L3K6OW,5pkqibub3jne5nxj3goh,96.0
2370,DLO26B,3wj6021u4lsr4i2kcd6k,114.0
2371,7OX9SI,77nus1exdh4ivgbe6eoy,108.0
2372,LDQX8R,72c10ralnk68zly52dhr,91.0
2373,EG5KGJ,sf9qqutw3e1syzbulpga,97.0
2374,ZO5U7J,h3eh52ihhxh4p9xctszf,46.0
2375,Z7DGHS,8hfsahfy9yiasgknp115,82.0
2376,DP958Y,8q2m3jmigjst7ddt8zek,107.0
2377,7B5LEO,sx8oc9qjogrftu39devi,108.0
2378,5OJ2GG,om26cr91zceitvpkcnfy,97.0
2379,IVYENG,m77e3z5rujvaurkvojtk,70.0
2380,JL9WLG,wo9151bm73awkij53a0w,106.0
2381,FRW4JN,vewt8ex635ds9xau8cz4,148.0
2382,ADT3FC,7ir0iqt2u1p4rea31rlr,83.0
2383,5G7A82,iz1rbthtjqpjfxxoqds6,128.0
2384,M8EWAJ,yz5y6mnq95m0lfyf8xgj,112.0
2385,4FEEN0,wvbsn0lwlg531t6cycwb,95.0
2386,XO0LVA,sw5jcgoqa6qdeq5ncep3,108.0
2387,3O0PO6,sywfkm50ardwd3huntnk,105.0
2388,QLT71D,q8o57gwu6q5sqv0knt35,72.0
2389,2RAZUI,ldbbrinshlxlbtkm804v,72.0
2390,PULAA4,rp2qjrmwz8ezhl7b6yzk,103.0
2391,51ODYL,ltvv7wdln5p2f2wq5y3s,121.0
2392,WJSLR4,fpbzjypb0bqp02h6n6qh,130.0
2393,MEWUXK,d710vdq7tyihuh8n5h6k,89.0
2394,28B3KY,ssrtta31e17xsshmgcuv,86.0
2395,CJS89X,faponuor3u18wnv6f63g,59.0
2396,L0NCLK,r1pxp1gh72sm8gr02lul,57.0
2397,TPEY35,t9dxf2k8mtbxrw9rci10,143.0
2398,2L83AJ,l5284viydmoea7bkbdg4,70.0
2399,WE958R,ucuvy9rauze9vpelazbb,89.0
2400,ERAV38,21bqx7ovvu36elr1fnhb,87.0
2401,RIOHY4,kxk0a03lei2iwqtnkkwc,94.0
2402,KEN8XN,z5rvjt8jfk1phip5fd14,129.0
2403,M134BQ,tpb4zthxfuv49gqizhmz,140.0
2404,1Q4OTC,n1d84xvh9cw5lulsj27x,81.0
2405,I61WKA,2dubykd0ovyewgzipx15,70.0
2406,2FO59Z,p1kz4ps5orqt6hie3v9i,144.0
2407,TQW6JR,rskct3o40bkyv9ae9gr7,113.0
2408,F5ZSTZ,18hhv0291k9uabczf9w0,122.0
2409,OL8QNX,esofvb6xfvh5e3lequvc,61.0
2410,P4ZOM4,d3qvedgjyyhmigpf91t9,102.0
2411,F731HY,pba5rdtkjn2es5xeqdp3,99.0
2412,FBSTHH,igkskhi9g076xi4nwsri,97.0
2413,DECJ03,5y9gihubo7aumm3feyqh,93.0
2414,GXLLBM,0slmkcjfbpuzssgu06lx,124.0
2415,LTYHPB,vwg2a1b9nrycafccbehw,75.0
2416,O5BR47,l868x9gg5lege9me7e8u,64.0
2417,GGUIPP,bhn6xcria9b0lt86nkr1,77.0
2418,OU75JE,ti4yb0nfi0yymwbvxksw,46.0
2419,LOIQER,9snnn7e4tbifmclbip29,112.0
2420,VU31OJ,sftemjzdk30gaygh4buw,111.0
2421,WWPTPA,94jt4qlw6fbvhuq8y4of,88.0
2422,N1JW2D,uk80k16xqx8p40ywkgov,108.0
2423,GDCBBQ,1qe1zjgcmpazq7hhywch,122.0
2424,LIGOV5,whmob00o18xe2pktmg2o,141.0
2425,TO8U4J,46qirhfscqaqafotukvx,87.0
2426,K8D2KK,etxmnzbgj7lsi6h75a7d,100.0
2427,FNYYXB,xtqksjl5snxcthjg4eyx,54.0
2428,7KA6J1,gcl9jqeb5f0hgufnvo9u,98.0
2429,4ENUCD,bex7oynwmxtznfcl9gkk,150.0
2430,KP2WSP,g2y38aksproo4g1a465i,117.0
2431,S3YHWT,phwlyt4ltjqypihggn6s,104.0
2432,OZBJHE,rbfpataobf33i4uunpxn,54.0
2433,9BVXXL,45ffwdk7h09fbd855zez,85.0
2434,09FSVO,2ft19idg6klzl42p2ort,98.0
2435,M134BQ,g3qxvz2ggdig1bn2vz28,118.0
2436,L8HOFO,keulgmvz2ps8p2c840eb,92.0
2437,F9YWFK,l8hrvybu5shazrcrk1d6,102.0
2438,RSDU56,auoxi112uoypimki7udf,65.0
2439,15OD2P,mn1vdixz8k5654a30ezm,90.0
2440,U6D1IW,z0g6xi0ie7s6c1hh3qo6,78.0
2441,G106L4,ap0tr1o65lgormybcfwi,102.0
2442,SU288E,fzon84ihaz7gbvsveeq9,136.0
2443,XKAQ7Y,z121aab2uzxs405tmuwe,129.0
2444,4SJVLG,eruxfb93m3xztzms06oq,83.0
2445,2VH8MR,2eq39ibegi5vvpomzt40,110.0
2446,5BW1VL,58dj8ku8g4qwposr93f3,105.0
2447,WO0BR3,h8jf9gpr23pzo0z0ndv3,107.0
2448,TVFQDV,1uvckde8m8ppwiyifbre,99.0
2449,2DHR6F,d5gypa0d22mhp0zgfwx8,103.0
2450,FBSTHH,743xquzdvrlapfgilcaj,82.0
2451,3697N6,cn5hm65pns93xztn32tq,108.0
2452,C2CQ2D,p6y4fzw5pvn2o35a78tb,97.0
2453,5LJIAH,db54jwq3vexxgiq4fa59,113.0
2454,70D4VN,8pjvab8v5s4cmlhgitu7,88.0
2455,R21JCU,nh21oepi2fc7f1t51qq6,126.0
2456,6HRY0O,949v41hl6rh66aonhv4j,80.0
2457,HM61PH,ezgc4mqc41ljglp1fayb,130.0
2458,9BVXXL,628oc41u3kenuagptbf0,84.0
2459,QVZQRX,10idjmu7yrfbb8c3qfzm,89.0
2460,9SEWLZ,lr41gl44e9ydvntuj3jn,90.0
2461,E3D8PQ,90ve9xb7a984ct0p82gr,78.0
2462,AX44BI,w5nh8jlwlo10ic810z4m,102.0
2463,1EKZNY,kqwmlc4ynsulcndmagf5,117.0
2464,3VPBFC,1m6mswmi6tdsqilw8fvh,153.0
2465,3DNYWQ,q2qhc3owm6iy011weap5,127.0
2466,8XW98M,88cec1quohhuojxw66n8,96.0
2467,44D6SL,464occn2pr9r0o58cor5,118.0
2468,VJDS3J,nhyz673cxebbz1abqksx,104.0
2469,L3DVGG,ba400w5h1a56bim4xjh8,113.0
2470,3OA1GN,lw7777kkktxhokkpxo15,83.0
2471,CVXQYX,jkov1imugrfacpvwt4jd,100.0
2472,0DQ414,7zlxqy47t8jjolnnr5mw,124.0
2473,574M8Z,to7gfofh4dp35ven08t5,101.0
2474,O1KG6M,0e29df5udb0n3axx4mvo,105.0
2475,HE7W01,mvvcuc052ctkosclzvld,102.0
2476,CT9XLT,hzxrhqnsu3d8vm1w4854,133.0
2477,5W4N2I,7po50004vf4auzkcw9v5,95.0
2478,SAZFEM,1zng40cn8feujiwskkya,166.0
2479,6EYWQZ,b0wkv6nh0pbr2x18nqpj,116.0
2480,S1L4W4,dqw2dfhs684m96i0xkut,111.0
2481,J9MTDR,sfhkuf7iybneoezadqs7,79.0
2482,KC48KK,iq8rvdaaqb03sek16u09,97.0
2483,WDTFUM,ceakjmjmv9kgmq5h1y28,98.0
2484,GJSYX6,8p0mznbijsdukct56qcp,91.0
2485,QO92RD,uoidjl7b8bbenhzrskcf,77.0
2486,4Z8YSO,hs9l3jid24z92ypfjtzj,58.0
2487,5HGRD2,0rmuzifqkrvrc44dw5io,120.0
2488,0H44ML,jdhbz7ub1rziv8l183x4,118.0
2489,2ZC1ER,4sj07npvnjov8fg87z2e,93.0
2490,PYP3JQ,heggst4vow2e74d8owu2,126.0
2491,MAB4DV,8tdnf6xc6r7i8z3lytuf,56.0
2492,YWK76G,tt18z6jv77hs5vuvu9w9,108.0
2493,MLKI9H,bozj78h8j0jkt25pnqam,128.0
2494,IQ1O2T,fjmlh9zlu8yignlmk17i,93.0
2495,MEWUXK,0cwz0cyp2ojwh4e1e70w,84.0
